ManagedAreaName|ProgramID|ProgramName|ProgramLocationID|Year|EarliestSampleDate|LastSampleDate|N|Min|Max|Median|Mean|StandardDeviation
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2005|2005-01-10|2005-07-26|3|0.75|1.9|1.1|1.25|0.58949130612758
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2006|2006-01-10|2006-02-16|2|1.23|1.8|1.515|1.515|0.403050865276332
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2007|2007-02-22|2007-12-05|6|1.48|1.94|1.595|1.64666666666667|0.191589839674933
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2008|2008-01-08|2008-07-15|4|1.05|1.92|1.53|1.5075|0.356218565864648
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2009|2009-01-06|2009-02-09|2|1.42|1.94|1.68|1.68|0.367695526217005
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2012|2012-05-07|2012-05-07|1|2.09078|2.09078|2.09078|2.09078|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2013|2013-02-05|2013-10-09|4|0.83938|1.46939|1.3107|1.2325425|0.280764838892503
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2014|2014-06-04|2014-09-03|2|1.22554|1.35742|1.29148|1.29148|0.0932532423028819
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2015|2015-07-08|2015-07-08|1|2.50654|2.50654|2.50654|2.50654|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2017|2017-02-08|2017-02-08|1|2.35595|2.35595|2.35595|2.35595|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|2001|2001-10-16|2001-11-08|3|3.8|13.5|6.8|8.03333333333333|4.96621921921831
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|2002|2002-05-14|2002-12-17|3|1.3|1.9|1.5|1.56666666666667|0.305505046330389
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|2003|2003-04-14|2003-04-14|2|1.3|1.4|1.35|1.35|0.0707106781186547
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|2005|2005-02-09|2005-07-26|3|0.6|1.4|0.75|0.916666666666667|0.425245027405769
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|2006|2006-01-10|2006-06-20|3|1.1|1.95|1.11|1.38666666666667|0.487886598845811
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|2007|2007-02-22|2007-02-22|1|1.6|1.6|1.6|1.6|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|2008|2008-01-08|2008-03-10|2|1.49|1.99|1.74|1.74|0.353553390593274
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|2012|2012-05-07|2012-05-07|1|4.23491|4.23491|4.23491|4.23491|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|2013|2013-02-05|2013-10-09|4|0.8636|1.45109|1.00464|1.0809925|0.256022792784158
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|2014|2014-03-05|2014-06-04|3|1.06173|1.32687|1.20398|1.19752666666667|0.132687750125373
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|2015|2015-06-03|2015-07-08|2|1.24332|2.01747|1.630395|1.630395|0.547406714655566
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|2017|2017-02-08|2017-02-08|1|1.69155|1.69155|1.69155|1.69155|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ12|1998|1998-02-10|1998-02-10|1|1.23|1.23|1.23|1.23|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ12|1999|1999-02-09|1999-02-09|1|1.35|1.35|1.35|1.35|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ12|2001|2001-10-16|2001-11-08|2|9.6|10.7|10.15|10.15|0.777817459305202
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ12|2002|2002-05-14|2002-12-17|3|1.6|1.8|1.7|1.7|0.1
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ12|2003|2003-04-14|2003-04-14|1|1.7|1.7|1.7|1.7|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ12|2005|2005-02-09|2005-07-26|2|1.1|1.4|1.25|1.25|0.212132034355964
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ12|2006|2006-02-16|2006-02-16|1|1.25|1.25|1.25|1.25|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ12|2007|2007-02-22|2007-12-05|4|1.43|1.99|1.65|1.68|0.254427461830152
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ12|2008|2008-01-08|2008-04-24|3|1.05|1.84|1.53|1.47333333333333|0.398036849215413
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ12|2009|2009-02-09|2009-02-09|1|1.83|1.83|1.83|1.83|
Mosquito Lagoon Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLV11|1998|1998-02-10|1998-04-15|3|1.46|1.71|1.55|1.57333333333333|0.126622799421484
Mosquito Lagoon Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLV11|1999|1999-01-12|1999-01-12|2|1.6|1.8|1.7|1.7|0.141421356237309
Mosquito Lagoon Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLV11|2003|2003-01-15|2003-03-11|4|1.7|3.3|2.55|2.525|0.842120339777319
Mosquito Lagoon Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLV11|2004|2004-01-13|2004-11-10|3|1|7.9|1.8|3.56666666666667|3.77403409276246
Mosquito Lagoon Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLV11|2005|2005-02-16|2005-04-12|2|1.3|3.6|2.45|2.45|1.62634559672906
Mosquito Lagoon Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLV11|2007|2007-04-11|2007-10-08|2|1.76|1.89|1.825|1.825|0.0919238815542511
Mosquito Lagoon Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLV11|2008|2008-02-12|2008-02-12|1|1.47|1.47|1.47|1.47|
Mosquito Lagoon Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLV11|2009|2009-06-02|2009-06-02|1|7.64|7.64|7.64|7.64|
Mosquito Lagoon Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLV11|2013|2013-03-04|2013-03-04|1|1.48147|1.48147|1.48147|1.48147|
Mosquito Lagoon Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLV11|2014|2014-01-09|2014-01-09|1|1.44353|1.44353|1.44353|1.44353|
Mosquito Lagoon Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLV11|2015|2015-01-06|2015-01-06|1|5.75953|5.75953|5.75953|5.75953|
Mosquito Lagoon Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLV11|2016|2016-01-06|2016-02-02|2|1.38285|2.90146|2.142155|2.142155|1.0738194289777
