ManagedAreaName|Year|N|Min|Max|Median|Mean|StandardDeviation|N_VoB|ProgramIDs
Rocky Bayou State Park Aquatic Preserve|2021|9|1.15825|2.59083|1.82882|1.78140666666667|0.544848542876825|0|514
Rookery Bay Aquatic Preserve|1998|2|1.2|1.2|1.2|1.2|0|0|572
Rookery Bay Aquatic Preserve|1999|3|2|2.5|2.5|2.33333333333333|0.288675134594813|0|572
Rookery Bay Aquatic Preserve|2001|37|0.5|3.5|0.9|0.981315038378378|0.515053619478235|0|69, 514, 572
Rookery Bay Aquatic Preserve|2002|7|0.54864667|2.2860278|0.82297001|1.04475424|0.587443617839161|0|514, 5002
Rookery Bay Aquatic Preserve|2003|12|0.67056815|2.5|1.447817605|1.587671705|0.665035408346396|0|514, 572
Rookery Bay Aquatic Preserve|2004|33|0.60960741|2.5908315|1.52401853|1.4787598|0.473067307565467|0|514
Rookery Bay Aquatic Preserve|2005|31|0.60960741|2.13362594|1.31065594|1.31852184|0.366353914626987|0|514
Rookery Bay Aquatic Preserve|2006|29|0.3|2.43842965|1.21921483|1.19456482482759|0.460378707877735|0|514, 5002
Rookery Bay Aquatic Preserve|2007|20|0.70104852|3.65764448|1.417337235|1.530114605|0.615244284002121|0|514
Rookery Bay Aquatic Preserve|2008|20|1.06681297|2.74323336|1.34113631|1.5529748855|0.468506721930216|0|514
Rookery Bay Aquatic Preserve|2009|20|0.76200927|1.82882224|1.37161668|1.32894416|0.30853476894279|0|514
Rookery Bay Aquatic Preserve|2010|28|0.3|1.98122409|0.91441112|0.979828961785714|0.380939746966662|0|514, 5002
Rookery Bay Aquatic Preserve|2011|19|0.45720556|1.67642039|1.06681297|1.07643835315789|0.353135938768388|0|514
Rookery Bay Aquatic Preserve|2015|17|0.2|2.1|1|1.00588235294118|0.423483453388816|5|5002
Rookery Bay Aquatic Preserve|2016|5|0.2|1.2|0.9|0.8|0.380788655293195|0|5002
Rookery Bay Aquatic Preserve|2017|4|0.5|1.2|0.65|0.75|0.33166247903554|1|5002
Rookery Bay Aquatic Preserve|2020|4|1|1.9|1.05|1.25|0.435889894354067|1|5002
Rookery Bay Aquatic Preserve|2021|28|0.6|2.5|1.2|1.15|0.406885187191123|3|5002
Rookery Bay National Estuarine Research Reserve|1998|2|1.2|1.2|1.2|1.2|0|0|572
Rookery Bay National Estuarine Research Reserve|1999|3|2|2.5|2.5|2.33333333333333|0.288675134594813|0|572
Rookery Bay National Estuarine Research Reserve|2001|49|0.30480371|3.5|0.8|0.904591712244898|0.473541570538931|0|69, 514, 572
Rookery Bay National Estuarine Research Reserve|2002|12|0.48|2.2860278|0.745|0.92610664|0.485202663842697|0|514, 5002
Rookery Bay National Estuarine Research Reserve|2003|12|0.67056815|2.5|1.447817605|1.587671705|0.665035408346396|0|514, 572
Rookery Bay National Estuarine Research Reserve|2004|33|0.60960741|2.5908315|1.52401853|1.4787598|0.473067307565467|0|514
Rookery Bay National Estuarine Research Reserve|2005|31|0.60960741|2.13362594|1.31065594|1.31852184|0.366353914626987|0|514
Rookery Bay National Estuarine Research Reserve|2006|40|0.2|2.43842965|1|1.064809498|0.522735834402873|0|514, 5002
Rookery Bay National Estuarine Research Reserve|2007|20|0.70104852|3.65764448|1.417337235|1.530114605|0.615244284002121|0|514
Rookery Bay National Estuarine Research Reserve|2008|20|1.06681297|2.74323336|1.34113631|1.5529748855|0.468506721930216|0|514
Rookery Bay National Estuarine Research Reserve|2009|20|0.76200927|1.82882224|1.37161668|1.32894416|0.30853476894279|0|514
Rookery Bay National Estuarine Research Reserve|2010|39|0.3|1.98122409|0.91441112|0.977825921282051|0.353937399055816|0|514, 5002
Rookery Bay National Estuarine Research Reserve|2011|19|0.45720556|1.67642039|1.06681297|1.07643835315789|0.353135938768388|0|514
Rookery Bay National Estuarine Research Reserve|2015|23|0.2|3.50524262|1.1|1.27357166304348|0.684595809404622|5|514, 5002
Rookery Bay National Estuarine Research Reserve|2016|20|0.2|2.2860278|1.0363326|1.202804195|0.503681563566721|0|514, 5002
Rookery Bay National Estuarine Research Reserve|2017|15|0.3|2.0726652|1|1.05820694133333|0.55754114997341|1|514, 5002
Rookery Bay National Estuarine Research Reserve|2020|12|0.6|1.9|1.05|1.14166666666667|0.448144321991625|1|5002
Rookery Bay National Estuarine Research Reserve|2021|82|0.3|3.6|1.2|1.17317073170732|0.525885210327723|15|5002
Southeast Florida Coral Reef Ecosystem Conservation Area|1997|4|1.5|2|1.9|1.825|0.23629078131263|0|69
Southeast Florida Coral Reef Ecosystem Conservation Area|1998|1|1|1|1|1||0|69
Southeast Florida Coral Reef Ecosystem Conservation Area|1999|3|0.8|1.2|1.15|1.05|0.217944947177034|0|3001
Southeast Florida Coral Reef Ecosystem Conservation Area|2000|17|0.2|1.3|1|0.970588235294118|0.301588929427029|0|3001
Southeast Florida Coral Reef Ecosystem Conservation Area|2001|29|0.3|1.2|0.5|0.532758620689655|0.224513705463356|0|3001
Southeast Florida Coral Reef Ecosystem Conservation Area|2002|35|0.2|1.1|0.5|0.514285714285714|0.251048222626717|0|3001
Southeast Florida Coral Reef Ecosystem Conservation Area|2003|15|0.2|1.5|0.4|0.533333333333333|0.357903950935496|0|3001
Southeast Florida Coral Reef Ecosystem Conservation Area|2016|34|1|8.8|5|4.53823529411765|2.17088373373224|0|5033
Southeast Florida Coral Reef Ecosystem Conservation Area|2017|502|0.5|16|4.5|4.99641434262948|2.86662032147588|0|5033
Southeast Florida Coral Reef Ecosystem Conservation Area|2018|1249|0.9|20.7|5|6.19927942353883|3.83334406542685|0|5033
Southeast Florida Coral Reef Ecosystem Conservation Area|2019|1239|0.5|33|5.2|6.41226795803067|4.10993452685744|0|5033
Southeast Florida Coral Reef Ecosystem Conservation Area|2020|1152|0.5|39|5.8|6.94557291666667|4.47215513170619|0|5033
Southeast Florida Coral Reef Ecosystem Conservation Area|2021|621|1|22|6|7.23719806763285|4.38006310247623|0|5033
St. Andrews State Park Aquatic Preserve|1991|12|2.13362594|5.94367228|4.03864911|4.06404941833333|1.32595716883809|0|514
St. Andrews State Park Aquatic Preserve|1992|11|3.04803706|6.55327969|3.96244818|4.36423488727273|1.19472308107638|0|514
St. Andrews State Park Aquatic Preserve|1993|12|3.65764448|10.05852231|5.63886857|6.22307567166667|2.16392417907853|0|514
St. Andrews State Park Aquatic Preserve|1994|10|2.43842965|8.53450378|3.81004633|4.511094854|2.07624803290823|0|514
St. Andrews State Park Aquatic Preserve|1995|10|0.60960741|9.14411119|5.48646672|5.486466715|2.52985036214709|0|514
St. Andrews State Park Aquatic Preserve|1996|4|3.96244818|6.40087783|4.72445745|4.9530602275|1.20323491107019|0|514
St. Andrews State Park Aquatic Preserve|1997|6|3.04803706|8.83930749|5.18166301|5.58806795|2.22039964111606|0|514
St. Andrews State Park Aquatic Preserve|2001|11|1.82882224|9.4489149|3.04803706|4.03080845|2.530085961216|0|69, 514
St. Andrews State Park Aquatic Preserve|2002|2|3.5|3.5|3.5|3.5|0|0|69
St. Andrews State Park Aquatic Preserve|2003|26|1.7|9.5|5|4.99528163884615|1.94756485292205|0|69, 470, 514
St. Andrews State Park Aquatic Preserve|2004|23|2.74323336|9.14411119|4.5720556|4.95496750565217|1.66515818157642|0|470, 514
St. Andrews State Park Aquatic Preserve|2005|37|1.21921483|9.5|4.26725189|4.5870783|1.77599426665922|0|470, 514
St. Andrews State Park Aquatic Preserve|2006|33|1.82882224|10|5.79127042|5.38692151939394|1.99423400026578|0|470, 514
St. Andrews State Park Aquatic Preserve|2007|33|0.7|7.92489637|3.35284077|3.41888526787879|1.93624095043733|0|470, 514
St. Andrews State Park Aquatic Preserve|2008|45|0.9|8.53450378|2|2.71348018088889|1.75457201372332|0|69, 470, 514
St. Andrews State Park Aquatic Preserve|2009|91|0.9|8.83930749|1.7|2.25550468802198|1.42703898692101|0|69, 470, 514
St. Andrews State Park Aquatic Preserve|2010|93|0.7|7.45|1.65|2.17415369451613|1.33524621005121|0|69, 470, 514, 5002
St. Andrews State Park Aquatic Preserve|2011|107|1|13.4|2|3.22663015878505|2.6524079143192|0|69, 470, 514, 5002
St. Andrews State Park Aquatic Preserve|2012|105|0.9|24|1.7|2.95463986733333|3.11648871538435|0|69, 470, 514, 5002
St. Andrews State Park Aquatic Preserve|2013|86|0.6|6.70568154|1.8|2.18367783232558|1.27617296649593|0|69, 470, 514
St. Andrews State Park Aquatic Preserve|2014|79|0.7|7.62009266|1.6|2.50752687683544|1.85735705885473|0|69, 470, 514
St. Andrews State Park Aquatic Preserve|2015|41|1|6.70568154|2.5|2.8183845702439|1.65739101994347|0|69, 514
St. Andrews State Park Aquatic Preserve|2016|49|1|8.83930749|1.82882224|2.6865264322449|1.90881893200222|0|69, 514
St. Andrews State Park Aquatic Preserve|2017|61|0.3|6.40087783|1.4|2.16545304852459|1.68212422587946|0|69, 514
St. Andrews State Park Aquatic Preserve|2018|16|2.74323336|7.31528895|3.96244818|4.339642769375|1.31863569580867|0|514
St. Andrews State Park Aquatic Preserve|2019|10|1.98122409|8.22970007|4.49585467|4.495854669|2.24243156777539|0|514
St. Andrews State Park Aquatic Preserve|2020|19|1.82882|6.70568|4.26725|4.24318789473684|1.53352445136315|2|514
St. Andrews State Park Aquatic Preserve|2021|16|1.21921|8.2297|3.04804|3.400465625|1.83365851516567|1|514, 5002
St. Joseph Bay Aquatic Preserve|2001|46|0.30480371|6.09607413|2.43842965|2.47509515152174|1.33317162882952|0|69, 514
St. Joseph Bay Aquatic Preserve|2002|40|0.09144111|5.18166301|2.057425015|2.11512801725|1.11541453382938|0|69, 514
St. Joseph Bay Aquatic Preserve|2003|36|0.30480371|4.26725189|1.752621315|1.89655639583333|0.808837728399716|0|514
St. Joseph Bay Aquatic Preserve|2004|15|0.91441112|2.89563521|1.58497927|1.69267658333333|0.63570461339217|0|514
St. Joseph Bay Aquatic Preserve|2005|24|0.42672519|6.40087783|1.051572785|1.42876737375|1.27030276500774|0|514
St. Joseph Bay Aquatic Preserve|2006|53|0.48768593|5.48646672|1.43257742|1.66894406811321|1.06300291666247|0|514
St. Joseph Bay Aquatic Preserve|2007|47|0.76200927|3.96244818|1.73738113|1.80353001659574|0.777757788018216|0|514
St. Joseph Bay Aquatic Preserve|2008|45|0.60960741|4.11485004|1.37161668|1.59446205577778|0.792911086922492|0|514
St. Joseph Bay Aquatic Preserve|2009|42|0.67056815|4.0538893|1.688210195|1.77391460833333|0.739311738460195|0|514, 5002
St. Joseph Bay Aquatic Preserve|2010|27|0.45720556|6.7|1.52401853|1.98278288111111|1.52057628310486|0|514, 5002
St. Joseph Bay Aquatic Preserve|2011|24|0.45720556|8.5|2.286027795|3.52853775458333|2.56576149938655|0|514, 5002
St. Joseph Bay Aquatic Preserve|2012|26|1.00585223|7.8|1.874542795|2.80790145|1.75497432905046|0|514, 5002
St. Joseph Bay Aquatic Preserve|2013|15|0.91441112|3.65764448|1.61545964|1.887750956|1.00930777462721|0|514
St. Joseph Bay Aquatic Preserve|2014|5|1.52401853|11|2.37746891|3.97395757|3.99576488717872|0|60, 514
St. Joseph Bay Aquatic Preserve|2015|10|0.91441112|3.29188003|1.56973909|1.780053646|0.828308705321671|0|514
St. Joseph Bay Aquatic Preserve|2016|30|0.60960741|4.41965374|1.996464275|2.185442575|1.05872377403731|0|514
St. Joseph Bay Aquatic Preserve|2017|179|0.3|4.5720556|0.9|1.28070807078212|0.97457598283928|0|69, 514
St. Joseph Bay Aquatic Preserve|2018|58|0.30480371|6.85808339|1.82882224|2.12994727948276|1.17633750079882|0|514
St. Joseph Bay Aquatic Preserve|2019|24|0.9|4.11485004|2.74323336|2.74390290958333|0.863284410631414|0|514, 557
St. Joseph Bay Aquatic Preserve|2020|66|0.39624|5.94367|2.10315|2.03248727272727|1.01350572311169|43|514
St. Joseph Bay Aquatic Preserve|2021|60|0.39624|4.26725|1.92026|1.96192016666667|0.911927330478067|42|514
St. Martins Marsh Aquatic Preserve|2000|6|0.60960741|0.91441112|0.76200927|0.787409576666667|0.114723948001924|0|514
St. Martins Marsh Aquatic Preserve|2003|12|0.9|1.5|1.2|1.2|0.217422922601844|0|69
St. Martins Marsh Aquatic Preserve|2004|2|0.2|0.5|0.35|0.35|0.212132034355964|0|69, 115
St. Martins Marsh Aquatic Preserve|2006|14|0.4|1.9|1|1.10357142857143|0.391969526736595|0|69, 479
St. Martins Marsh Aquatic Preserve|2007|176|0.3|2.6|0.9|0.911164772727273|0.38561480574414|0|69, 479
St. Martins Marsh Aquatic Preserve|2008|115|0.3|2.2|0.7|0.850260869565217|0.424913739170763|0|69, 479
St. Martins Marsh Aquatic Preserve|2009|17|0.4|2.34|1.25|1.14058823529412|0.568555962375685|0|479
St. Martins Marsh Aquatic Preserve|2010|5|0.9|1.5|1.3|1.28|0.236114379062352|0|479
St. Martins Marsh Aquatic Preserve|2011|3|1.1|1.4|1.2|1.23333333333333|0.152752523165195|0|479
St. Martins Marsh Aquatic Preserve|2012|4|1|1.5|1.25|1.25|0.208166599946613|0|479
St. Martins Marsh Aquatic Preserve|2013|2|1.5|1.75|1.625|1.625|0.176776695296637|0|479
St. Martins Marsh Aquatic Preserve|2015|13|0.6|2.6|1.16|1.26769230769231|0.589168253361661|1|479, 5002
St. Martins Marsh Aquatic Preserve|2016|1|1|1|1|1||0|479
St. Martins Marsh Aquatic Preserve|2017|14|0.3|1.39|0.95|0.902142857142857|0.319378689415476|1|479
St. Martins Marsh Aquatic Preserve|2019|1|1.2|1.2|1.2|1.2||0|479
St. Martins Marsh Aquatic Preserve|2021|2|0.9|1|0.95|0.95|0.0707106781186547|1|479
Terra Ceia Aquatic Preserve|1995|43|0.2|3|0.7|1.02325581395349|0.721716607521634|0|69
Terra Ceia Aquatic Preserve|1996|75|0.3|3.5|0.8|1.076|0.757635011605728|0|69
Terra Ceia Aquatic Preserve|1997|117|0.4|4.6|0.9|1.07948717948718|0.659615674613852|0|69
Terra Ceia Aquatic Preserve|1998|119|0.3|3.5|0.9|1.04453781512605|0.526693793746857|0|69
Terra Ceia Aquatic Preserve|1999|99|0.3|2.5|1|1.07575757575758|0.479815208708883|0|69
Terra Ceia Aquatic Preserve|2000|120|0.3|4.2|0.8|0.959166666666667|0.557228410439167|0|69, 5002
Terra Ceia Aquatic Preserve|2001|210|0.3|2.7|1|1.01571428571429|0.481316689194686|0|69
Terra Ceia Aquatic Preserve|2002|250|0.3|3.2|0.85|1.0184|0.615382990421086|0|69
Terra Ceia Aquatic Preserve|2003|312|0.2|3.1|0.8|0.890064102564103|0.513731693700491|0|69
Terra Ceia Aquatic Preserve|2004|701|0.2|3|0.7|0.827674750356633|0.412489151100766|0|69
Terra Ceia Aquatic Preserve|2005|210|0.2|3.5|0.8|0.877142857142857|0.487304301116391|0|69, 5002
Terra Ceia Aquatic Preserve|2006|763|0.1|4.5|0.5|0.61913499344692|0.528232616349986|0|69
Terra Ceia Aquatic Preserve|2007|476|0.2|5.5|0.6|0.772268907563025|0.566715280931926|0|69
Terra Ceia Aquatic Preserve|2008|226|0.3|3.5|1|1.01637168141593|0.529525677810964|0|69
Terra Ceia Aquatic Preserve|2009|230|0.3|3.7|1|1.13391304347826|0.635195799888457|0|69
Terra Ceia Aquatic Preserve|2010|208|0.3|4|0.9|1.09903846153846|0.755078802850116|0|69
Terra Ceia Aquatic Preserve|2011|266|0.2|4|0.9|1.01616541353383|0.591258615069245|0|69
Terra Ceia Aquatic Preserve|2012|241|0.2|4.8|1|1.19709543568465|0.771653977950878|0|69
Terra Ceia Aquatic Preserve|2013|219|0.3|4.2|1|1.20821917808219|0.788580205642667|0|69
Terra Ceia Aquatic Preserve|2014|372|0.3|3.8|0.8|0.935752688172043|0.588007942369191|0|69
Terra Ceia Aquatic Preserve|2015|349|0.3|3.4|0.9|1.02320916905444|0.595341121501085|0|69
Terra Ceia Aquatic Preserve|2016|474|0.3|4.7|1|1.42025316455696|0.877322432381586|0|69
Terra Ceia Aquatic Preserve|2017|316|0.3|4.5|1.05|1.39905063291139|0.859512071237381|0|69
Terra Ceia Aquatic Preserve|2018|61|0.3|4.5|2.5|2.18688524590164|1.07323116643714|20|5002
Terra Ceia Aquatic Preserve|2019|61|0.2|3.5|2.5|2.17868852459016|0.917808032596933|16|5002
Terra Ceia Aquatic Preserve|2020|57|0.5|4|2|2.1140350877193|0.840798641703068|21|5002
Terra Ceia Aquatic Preserve|2021|42|0.5|3|2|1.91666666666667|0.617199286575733|9|5002
